autonum,redcap_event_name,redcap_repeat_instrument,redcap_repeat_instance,appr_comm_id,appr_hh_code,appr_hh_yn,appr_hh_not,appr_hh_not_other,appr_n_accpt,appr_n_rfs,appr_rfs_rsn_1,appr_rfs_rsn_other_1,appr_rfs_rsn_2,appr_rfs_rsn_other_2,appr_rfs_rsn_3,appr_rfs_rsn_other_3,appr_rfs_rsn_4,appr_rfs_rsn_other_4,appr_rfs_rsn_5,appr_rfs_rsn_other_5,appr_rfs_rsn_6,appr_rfs_rsn_other_6,appr_rfs_rsn_7,appr_rfs_rsn_other_7,appr_rfs_rsn_8,appr_rfs_rsn_other_8,appr_rfs_rsn_9,appr_rfs_rsn_other_9,appr_rfs_rsn_10,appr_rfs_rsn_other_10,appr_rfs_rsn_11,appr_rfs_rsn_other_11,appr_rfs_rsn_12,appr_rfs_rsn_other_12,abordaje_vivienda_complete
1,baseline_visit_arm_1,,,22,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
2,baseline_visit_arm_1,,,22,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
3,baseline_visit_arm_1,,,22,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
4,baseline_visit_arm_1,,,22,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
5,baseline_visit_arm_1,,,22,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
6,baseline_visit_arm_1,,,22,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
7,baseline_visit_arm_1,,,22,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
8,baseline_visit_arm_1,,,22,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
9,baseline_visit_arm_1,,,22,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
10,baseline_visit_arm_1,,,22,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
11,baseline_visit_arm_1,,,22,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
12,baseline_visit_arm_1,,,22,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
13,baseline_visit_arm_1,,,22,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
14,baseline_visit_arm_1,,,22,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
15,baseline_visit_arm_1,,,22,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
16,baseline_visit_arm_1,,,22,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
17,baseline_visit_arm_1,,,22,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
18,baseline_visit_arm_1,,,22,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
19,baseline_visit_arm_1,,,22,851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
20,baseline_visit_arm_1,,,13,169,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,2
21,baseline_visit_arm_1,,,13,150,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,2
22,baseline_visit_arm_1,,,13,128,,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,2
23,baseline_visit_arm_1,,,13,160,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2
24,baseline_visit_arm_1,,,13,144,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2
25,baseline_visit_arm_1,,,13,129,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,2
26,baseline_visit_arm_1,,,13,450,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,2
27,baseline_visit_arm_1,,,13,142,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,2
28,baseline_visit_arm_1,,,13,137,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,2
29,baseline_visit_arm_1,,,13,131,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,2
31,baseline_visit_arm_1,,,13,167,,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,2
32,baseline_visit_arm_1,,,13,120,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2
33,baseline_visit_arm_1,,,13,104,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,2
34,baseline_visit_arm_1,,,13,155,,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,2
35,baseline_visit_arm_1,,,13,166,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2
36,baseline_visit_arm_1,,,13,162,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,2
37,baseline_visit_arm_1,,,13,130,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,2
38,baseline_visit_arm_1,,,13,154,,,,0,6,,,,,,,,,,,,,,,,,,,,,,,,,2
39,baseline_visit_arm_1,,,13,139,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2
40,baseline_visit_arm_1,,,13,152,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,2
41,baseline_visit_arm_1,,,13,136,,,,0,7,,,,,,,,,,,,,,,,,,,,,,,,,2
42,baseline_visit_arm_1,,,13,132,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,2
43,baseline_visit_arm_1,,,13,141,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2
44,baseline_visit_arm_1,,,13,149,,,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,2
45,baseline_visit_arm_1,,,13,127,,,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,2
46,baseline_visit_arm_1,,,13,168,,,,01,02,,,,,,,,,,,,,,,,,,,,,,,,,2
47,baseline_visit_arm_1,,,13,148,,,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,2
48,baseline_visit_arm_1,,,13,153,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,1
49,baseline_visit_arm_1,,,13,151,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,1
50,baseline_visit_arm_1,,,13,105,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,1
51,baseline_visit_arm_1,,,13,111,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
52,baseline_visit_arm_1,,,13,124,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1
53,baseline_visit_arm_1,,,13,114,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
54,baseline_visit_arm_1,,,13,118,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
55,baseline_visit_arm_1,,,13,134,,,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,1
56,baseline_visit_arm_1,,,13,146,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
57,baseline_visit_arm_1,,,13,110,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
58,baseline_visit_arm_1,,,13,115,,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,,1
59,baseline_visit_arm_1,,,13,123,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
60,baseline_visit_arm_1,,,13,126,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,1
61,baseline_visit_arm_1,,,13,145,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
62,baseline_visit_arm_1,,,13,106,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
63,baseline_visit_arm_1,,,13,116,,,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,2
64,baseline_visit_arm_1,,,13,451,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
65,baseline_visit_arm_1,,,13,122,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,1
66,baseline_visit_arm_1,,,13,121,,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,1
67,baseline_visit_arm_1,,,13,119,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,1
68,baseline_visit_arm_1,,,13,112,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,1
69,baseline_visit_arm_1,,,13,113,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
70,baseline_visit_arm_1,,,13,400,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
72,baseline_visit_arm_1,,,13,108,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,1
73,baseline_visit_arm_1,,,13,107,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,1
74,baseline_visit_arm_1,,,13,103,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1
75,baseline_visit_arm_1,,,13,125,,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,1
76,baseline_visit_arm_1,,,13,101,,,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,1
77,baseline_visit_arm_1,,,02,286,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,1
78,baseline_visit_arm_1,,,02,288,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,1
79,baseline_visit_arm_1,,,02,478,,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,1
80,baseline_visit_arm_1,,,02,277,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
81,baseline_visit_arm_1,,,02,477,,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,1
82,baseline_visit_arm_1,,,02,294,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1
83,baseline_visit_arm_1,,,02,287,,,,3,5,,,,,,,,,,,,,,,,,,,,,,,,,1
84,baseline_visit_arm_1,,,02,476,,,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,1
85,baseline_visit_arm_1,,,02,289,,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,1
86,baseline_visit_arm_1,,,02,278,,,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,1
87,baseline_visit_arm_1,,,02,291,,,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,1
88,baseline_visit_arm_1,,,02,316,,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,1
89,baseline_visit_arm_1,,,02,310,,,,2,1,8,,,,,,,,,,,,,,,,,,,,,,,,1
90,baseline_visit_arm_1,,,02,308,,,,04,03,3,,3,,3,,,,,,,,,,,,,,,,,,,,1
91,baseline_visit_arm_1,,,02,309,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1
92,baseline_visit_arm_1,,,02,295,,,,2,2,3,,99,Enfermedad,,,,,,,,,,,,,,,,,,,,,1
93,baseline_visit_arm_1,,,02,314,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
94,baseline_visit_arm_1,,,02,313,,,,4,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
95,baseline_visit_arm_1,,,02,481,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,1
96,baseline_visit_arm_1,,,02,300,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
97,baseline_visit_arm_1,,,02,305,,,,2,3,8,,,,,,,,,,,,,,,,,,,,,,,,1
98,baseline_visit_arm_1,,,02,480,,,,3,2,5,,5,,,,,,,,,,,,,,,,,,,,,,1
99,baseline_visit_arm_1,,,02,293,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,1
100,baseline_visit_arm_1,,,02,307,,,,2,2,3,,3,,,,,,,,,,,,,,,,,,,,,,1
101,baseline_visit_arm_1,,,02,292,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
102,baseline_visit_arm_1,,,02,484,,,,2,2,4,,4,,,,,,,,,,,,,,,,,,,,,,1
103,baseline_visit_arm_1,,,02,301,,,,6,0,,,,,,,,,,,,,,,,,,,,,,,,,1
104,baseline_visit_arm_1,,,02,296,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,1
105,baseline_visit_arm_1,,,02,299,1,,,12,0,,,,,,,,,,,,,,,,,,,,,,,,,1
106,baseline_visit_arm_1,,,02,304,,,,6,4,5,,5,,5,,5,,,,,,,,,,,,,,,,,,1
107,baseline_visit_arm_1,,,02,315,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,1
108,baseline_visit_arm_1,,,02,271,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,1
109,baseline_visit_arm_1,,,02,257,,,,2,2,5,,5,,,,,,,,,,,,,,,,,,,,,,1
111,baseline_visit_arm_1,,,02,185,,,,4,3,3,,3,,1,,,,,,,,,,,,,,,,,,,,1
112,baseline_visit_arm_1,,,02,189,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
113,baseline_visit_arm_1,,,02,269,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
114,baseline_visit_arm_1,,,02,259,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,1
115,baseline_visit_arm_1,,,02,400,,,,1,2,5,,5,,,,,,,,,,,,,,,,,,,,,,1
116,baseline_visit_arm_1,,,02,498,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
117,baseline_visit_arm_1,,,02,256,,,,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
118,baseline_visit_arm_1,,,02,248,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
119,baseline_visit_arm_1,,,02,204,,,,4,3,4,,4,,4,,,,,,,,,,,,,,,,,,,,1
120,baseline_visit_arm_1,,,02,501,,,,0,5,5,,5,,5,,5,,5,,,,,,,,,,,,,,,,1
121,baseline_visit_arm_1,,,02,510,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
122,baseline_visit_arm_1,,,02,197,,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,1
125,baseline_visit_arm_1,,,02,207,,,,0,2,5,,5,,,,,,,,,,,,,,,,,,,,,,1
126,baseline_visit_arm_1,,,02,202,,,,1,5,5,,5,,5,,5,,5,,,,,,,,,,,,,,,,1
127,baseline_visit_arm_1,,,02,496,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
128,baseline_visit_arm_1,,,02,497,,,,4,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
129,baseline_visit_arm_1,,,02,258,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
130,baseline_visit_arm_1,,,02,215,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,1
131,baseline_visit_arm_1,,,02,267,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,1
132,baseline_visit_arm_1,,,02,182,,,,4,1,99,Autista,,,,,,,,,,,,,,,,,,,,,,,1
133,baseline_visit_arm_1,,,02,192,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,1
134,baseline_visit_arm_1,,,02,272,,,,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
135,baseline_visit_arm_1,,,02,704,,,,3,2,3,,3,,,,,,,,,,,,,,,,,,,,,,1
136,baseline_visit_arm_1,,,02,186,,,,6,0,,,,,,,,,,,,,,,,,,,,,,,,,1
138,baseline_visit_arm_1,,,02,452,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
139,baseline_visit_arm_1,,,02,180,,,,6,0,,,,,,,,,,,,,,,,,,,,,,,,,1
140,baseline_visit_arm_1,,,02,265,,,,2,6,5,,5,,5,,5,,5,,5,,,,,,,,,,,,,,1
141,baseline_visit_arm_1,,,02,262,,,,2,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
143,baseline_visit_arm_1,,,02,179,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,1
144,baseline_visit_arm_1,,,02,188,,,,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
146,baseline_visit_arm_1,,,02,165,,,,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
147,baseline_visit_arm_1,,,02,175,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,1
148,baseline_visit_arm_1,,,02,494,,,,2,3,5,,5,,5,,,,,,,,,,,,,,,,,,,,1
149,baseline_visit_arm_1,,,02,264,,,,3,4,1,,99,Enfermedad,5,,3,,,,,,,,,,,,,,,,,,1
150,baseline_visit_arm_1,,,02,141,,,,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
151,baseline_visit_arm_1,,,02,200,,,,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,1
152,baseline_visit_arm_1,,,02,146,,,,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
153,baseline_visit_arm_1,,,02,240,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,1
154,baseline_visit_arm_1,,,02,170,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
155,baseline_visit_arm_1,,,02,166,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,1
156,baseline_visit_arm_1,,,02,243,,,,1,4,5,,5,,5,,5,,,,,,,,,,,,,,,,,,1
157,baseline_visit_arm_1,,,02,161,,,,2,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
158,baseline_visit_arm_1,,,02,511,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,1
160,baseline_visit_arm_1,,,02,235,,,,2,3,3,,3,,3,,,,,,,,,,,,,,,,,,,,1
161,baseline_visit_arm_1,,,02,184,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,1
162,baseline_visit_arm_1,,,02,148,,,,5,3,1,,5,,5,,,,,,,,,,,,,,,,,,,,1
163,baseline_visit_arm_1,,,02,234,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
164,baseline_visit_arm_1,,,02,236,,,,1,1,99,Enfermedad,,,,,,,,,,,,,,,,,,,,,,,1
165,baseline_visit_arm_1,,,02,487,,,,0,2,8,,8,,,,,,,,,,,,,,,,,,,,,,1
166,baseline_visit_arm_1,,,02,167,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
167,baseline_visit_arm_1,,,02,187,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,1
168,baseline_visit_arm_1,,,02,145,,,,5,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
169,baseline_visit_arm_1,,,02,237,,,,2,4,3,,3,,5,,,,,,,,,,,,,,,,,,,,1
170,baseline_visit_arm_1,,,02,160,,,,1,2,1,,1,,,,,,,,,,,,,,,,,,,,,,1
171,baseline_visit_arm_1,,,02,495,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
172,baseline_visit_arm_1,,,02,147,,,,2,4,11,,11,,11,,11,,,,,,,,,,,,,,,,,,1
173,baseline_visit_arm_1,,,02,246,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,1
174,baseline_visit_arm_1,,,02,172,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
175,baseline_visit_arm_1,,,02,201,,,,5,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
176,baseline_visit_arm_1,,,02,142,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
177,baseline_visit_arm_1,,,02,164,,,,1,3,11,,11,,11,,,,,,,,,,,,,,,,,,,,1
178,baseline_visit_arm_1,,,02,312,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,1
180,baseline_visit_arm_1,,,02,255,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
183,baseline_visit_arm_1,,,02,326,,,,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
184,baseline_visit_arm_1,,,02,325,,,,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
185,baseline_visit_arm_1,,,02,324,,,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,1
186,baseline_visit_arm_1,,,02,403,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
187,baseline_visit_arm_1,,,02,328,,,,7,0,,,,,,,,,,,,,,,,,,,,,,,,,1
188,baseline_visit_arm_1,,,02,327,,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,1
189,baseline_visit_arm_1,,,02,319,,,,2,1,9,,,,,,,,,,,,,,,,,,,,,,,,1
190,baseline_visit_arm_1,,,02,320,,,,1,2,3,,3,,,,,,,,,,,,,,,,,,,,,,1
191,baseline_visit_arm_1,,,02,323,,,,3,7,,,,,,,,,,,,,,,,,,,,,,,,,1
192,baseline_visit_arm_1,,,02,650,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
193,baseline_visit_arm_1,,,02,329,,,,7,0,,,,,,,,,,,,,,,,,,,,,,,,,1
194,baseline_visit_arm_1,,,02,322,,,,2,4,11,,11,,11,,11,,,,,,,,,,,,,,,,,,1
195,baseline_visit_arm_1,,,02,318,,,,2,1,99,"No se encontraba en su domicilio",,,,,,,,,,,,,,,,,,,,,,,1
196,baseline_visit_arm_1,,,02,273,,,,5,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
197,baseline_visit_arm_1,,,02,117,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,1
199,baseline_visit_arm_1,,,02,131,,,,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
200,baseline_visit_arm_1,,,02,285,,,,2,1,8,,,,,,,,,,,,,,,,,,,,,,,,1
203,baseline_visit_arm_1,,,02,107,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
205,baseline_visit_arm_1,,,02,483,,,,1,4,3,,3,,3,,,,,,,,,,,,,,,,,,,,1
206,baseline_visit_arm_1,,,02,516,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
207,baseline_visit_arm_1,,,02,109,,,,1,4,5,,5,,5,,5,,,,,,,,,,,,,,,,,,1
208,baseline_visit_arm_1,,,02,114,,,,1,2,3,,3,,,,,,,,,,,,,,,,,,,,,,1
209,baseline_visit_arm_1,,,02,658,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
210,baseline_visit_arm_1,,,02,485,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
211,baseline_visit_arm_1,,,02,655,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,1
212,baseline_visit_arm_1,,,02,656,,,,4,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
214,baseline_visit_arm_1,,,02,249,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1
215,baseline_visit_arm_1,,,02,110,,,,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
216,baseline_visit_arm_1,,,02,116,,,,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
217,baseline_visit_arm_1,,,02,263,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,1
218,baseline_visit_arm_1,,,02,118,,,,2,4,8,,3,,3,,3,,,,,,,,,,,,,,,,,,1
219,baseline_visit_arm_1,,,02,121,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
223,baseline_visit_arm_1,,,02,149,,,,1,3,3,,3,,3,,,,,,,,,,,,,,,,,,,,1
224,baseline_visit_arm_1,,,02,151,,,,4,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
225,baseline_visit_arm_1,,,02,657,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
226,baseline_visit_arm_1,,,02,221,,,,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
227,baseline_visit_arm_1,,,02,693,,,,0,2,5,,5,,,,,,,,,,,,,,,,,,,,,,1
228,baseline_visit_arm_1,,,02,217,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
229,baseline_visit_arm_1,,,02,242,,,,4,3,3,,3,,3,,,,,,,,,,,,,,,,,,,,1
230,baseline_visit_arm_1,,,02,105,,,,3,2,3,,5,,,,,,,,,,,,,,,,,,,,,,1
231,baseline_visit_arm_1,,,02,106,,,,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,1
233,baseline_visit_arm_1,,,02,244,,,,3,3,3,,3,,3,,,,,,,,,,,,,,,,,,,,1
234,baseline_visit_arm_1,,,02,209,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,1
235,baseline_visit_arm_1,,,02,660,,,,7,0,,,,,,,,,,,,,,,,,,,,,,,,,1
236,baseline_visit_arm_1,,,02,703,,,,2,1,99,"(Menor de edad) Padre fallecido",,,,,,,,,,,,,,,,,,,,,,,1
237,baseline_visit_arm_1,,,02,252,,,,3,2,5,,5,,,,,,,,,,,,,,,,,,,,,,1
239,baseline_visit_arm_1,,,02,168,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
240,baseline_visit_arm_1,,,02,517,,,,0,6,5,,5,,5,,5,,5,,5,,,,,,,,,,,,,,1
241,baseline_visit_arm_1,,,02,247,,,,6,0,,,,,,,,,,,,,,,,,,,,,,,,,1
242,baseline_visit_arm_1,,,02,122,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,1
243,baseline_visit_arm_1,,,02,515,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,1
244,baseline_visit_arm_1,,,02,127,,,,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,1
245,baseline_visit_arm_1,,,02,210,,,,1,2,5,,5,,,,,,,,,,,,,,,,,,,,,,1
246,baseline_visit_arm_1,,,02,129,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,1
247,baseline_visit_arm_1,,,02,102,,,,5,1,9,,,,,,,,,,,,,,,,,,,,,,,,1
248,baseline_visit_arm_1,,,02,133,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,1
249,baseline_visit_arm_1,,,02,230,,,,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,1
250,baseline_visit_arm_1,,,02,218,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
251,baseline_visit_arm_1,,,02,241,,,,2,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
252,baseline_visit_arm_1,,,02,514,,,,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
253,baseline_visit_arm_1,,,02,124,,,,0,6,5,,5,,5,,5,,5,,5,,,,,,,,,,,,,,1
254,baseline_visit_arm_1,,,02,720,,,,2,2,5,,5,,,,,,,,,,,,,,,,,,,,,,1
255,baseline_visit_arm_1,,,02,111,,,,2,2,5,,5,,,,,,,,,,,,,,,,,,,,,,1
256,baseline_visit_arm_1,,,02,758,,,,2,5,5,,5,,5,,3,,3,,,,,,,,,,,,,,,,1
257,baseline_visit_arm_1,,,02,756,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
259,baseline_visit_arm_1,,,02,753,,,,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
260,baseline_visit_arm_1,,,02,755,,,,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
261,baseline_visit_arm_1,,,02,757,,,,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
262,baseline_visit_arm_1,,,02,759,,,,0,4,5,,5,,5,,5,,,,,,,,,,,,,,,,,,1
263,baseline_visit_arm_1,,,02,763,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,1
264,baseline_visit_arm_1,,,02,766,,,,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
265,baseline_visit_arm_1,,,02,765,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
266,baseline_visit_arm_1,,,02,764,,,,1,2,1,,1,,,,,,,,,,,,,,,,,,,,,,1
267,baseline_visit_arm_1,,,02,754,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
268,baseline_visit_arm_1,,,02,486,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,1
270,baseline_visit_arm_1,,,02,132,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,1
271,baseline_visit_arm_1,,,02,216,,,,1,3,3,,3,,3,,,,,,,,,,,,,,,,,,,,1
272,baseline_visit_arm_1,,,02,139,,,,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
273,baseline_visit_arm_1,,,02,108,,,,1,2,3,,3,,,,,,,,,,,,,,,,,,,,,,1
274,baseline_visit_arm_1,,,02,135,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
275,baseline_visit_arm_1,,,02,518,,,,3,4,3,,1,,1,,1,,,,,,,,,,,,,,,,,,1
